"club_id","season","Y_margin_sum","n_sales_Y","spend_sum","n_buys","n_sales_tot","n_costzero","costzero_share","betweenness","out_degree","in_degree"
2,2010,0,0,4100000,7,1,1,1,28.7440476190476,0,2
2,2011,0,0,6200000,6,3,1,0.333333333333333,15.8690299466615,1,1
3,2009,0,0,1.1e+07,2,1,1,1,22.747619047619,1,1
3,2010,0,0,4350000,7,0,0,0,0,0,2
3,2011,0,0,5280000,4,1,1,1,116.245634920635,0,2
3,2014,-2900000,1,8e+06,5,1,1,1,26.4730086580087,0,2
3,2015,8750000,5,14780000,6,7,6,0.857142857142857,110.036381732751,2,4
3,2016,5200000,4,7850000,3,4,1,0.25,103.182274928822,3,3
3,2017,-4e+05,2,4e+07,6,2,0,0,34.879080175154,0,4
3,2019,-6950000,3,20250000,4,3,1,0.333333333333333,31.7204734878648,1,2
3,2020,-2e+06,1,16800000,3,1,0,0,112,1,2
3,2021,-1500000,3,0,0,3,0,0,14.9615800865801,2,0
4,2009,0,0,0,0,2,2,1,0,1,0
4,2010,2050000,2,650000,2,3,3,1,26.8044733044733,1,1
4,2011,-34500000,1,3850000,6,1,1,1,0,1,1
4,2012,0,0,2500000,3,1,0,0,6.25,1,1
4,2013,5450000,2,7320000,5,3,0,0,225.47619047619,2,2
4,2018,0,0,3500000,2,0,0,0,0,0,0
5,2009,-190000,1,22100000,5,3,2,0.666666666666667,101.145222711012,2,2
5,2010,-3819000,6,42300000,8,9,5,0.555555555555556,368.46997658774,4,6
5,2011,-17900000,3,63650000,9,4,2,0.5,194.942444212994,3,4
5,2012,63500000,5,58970000,9,6,2,0.333333333333333,95.7057817182817,3,5
5,2013,14050000,3,41730000,8,4,1,0.25,317.828865195057,4,5
5,2014,3200000,2,14900000,6,3,0,0,199.178345741806,2,6
5,2015,-9750000,4,102270000,8,4,1,0.25,82.7678605381547,3,4
5,2016,8400000,4,26560000,3,5,1,0.2,48.8198628985394,4,1
5,2017,-8270000,8,180980000,8,8,2,0.25,363.890045085086,4,7
5,2018,58675000,7,178570000,7,7,0,0,96.4338338948633,5,4
5,2019,-1300000,4,111400000,6,4,0,0,126.529730335584,3,3
5,2020,-53050000,5,22620000,6,5,0,0,305.420607769423,4,3
5,2021,0,1,6.4e+07,6,1,0,0,271.655094905095,0,4
10,2020,-4e+05,1,0,0,1,1,1,0,0,0
10,2021,-1450000,1,8e+06,8,1,0,0,0,0,0
11,2009,0,0,1.2e+07,1,2,2,1,228.382323232323,1,1
11,2010,0,1,2.3e+07,3,2,2,1,91.8388888888889,0,2
11,2011,37300000,3,65480000,9,6,5,0.833333333333333,267.230179959359,3,3
11,2012,27850000,3,5.6e+07,4,4,4,1,189.528872477338,3,2
11,2013,7600000,3,47500000,2,5,1,0.2,46.3707643663526,3,1
11,2014,17600000,4,118980000,7,5,1,0.2,225.103533439958,2,6
11,2015,2100000,1,26500000,2,1,0,0,0,0,1
11,2016,-62850000,2,113040000,6,2,0,0,130.597638793955,1,3
11,2017,91500000,8,152850000,4,8,3,0.375,187.719996820075,7,3
11,2018,4e+05,3,77650000,4,3,0,0,139.113601104778,2,3
11,2019,9950000,7,152400000,5,7,0,0,173.999712447555,4,3
11,2020,-17600000,1,8.4e+07,4,1,0,0,104.3875,1,3
11,2021,7400000,1,165600000,6,1,0,0,298.415909090909,1,4
12,2009,9e+05,1,3500000,1,3,3,1,27.2474486040276,3,1
12,2010,6051000,4,10700000,3,6,4,0.666666666666667,203.148124098124,5,1
12,2011,7650000,1,86250000,10,3,3,1,709.802462402578,3,7
12,2012,52535000,10,30020000,13,11,4,0.363636363636364,37.8814976689977,4,3
12,2013,-45685000,14,70790000,14,15,2,0.133333333333333,542.342361287701,7,6
12,2014,28200000,4,87250000,10,4,1,0.25,188.765155533035,4,5
12,2015,75275000,11,34249000,9,12,1,0.0833333333333333,217.229729360132,9,1
12,2016,-6468000,10,94900000,12,10,3,0.3,209.97409268578,5,5
12,2017,-47500000,12,85650000,10,12,2,0.166666666666667,679.208145907761,6,8
12,2018,64146000,12,159100000,11,12,4,0.333333333333333,548.740731082642,6,7
12,2019,19455000,11,105300000,6,11,2,0.181818181818182,80.8177386258276,3,4
12,2020,5e+06,4,6.6e+07,4,4,0,0,272.94822063901,4,4
12,2021,5700000,1,124250000,7,2,1,0.5,142.225072150072,1,5
13,2009,2075000,2,16250000,4,6,6,1,308.782017002605,5,1
13,2010,7800000,1,34050000,6,4,3,0.75,383.725124875125,3,4
13,2011,16125000,3,82500000,6,7,4,0.571428571428571,556.433217002296,6,3
13,2012,6200000,1,4500000,2,3,1,0.333333333333333,165.14961197475,2,2
13,2013,44800000,3,34595000,7,5,0,0,596.429839432266,5,6
13,2014,62100000,5,143350000,11,5,0,0,459.80974759159,3,7
13,2015,45800000,5,1.19e+08,9,7,1,0.142857142857143,518.542887579845,6,7
13,2016,2.9e+07,4,78800000,5,4,0,0,295.700974020819,4,4
13,2017,-27800000,8,95600000,2,9,0,0,114.533078235834,4,2
13,2018,-1.2e+07,3,149500000,8,3,0,0,527.01053651371,2,7
13,2019,1.14e+08,6,245300000,7,6,0,0,379.282397085179,5,5
13,2020,2300000,3,87500000,5,3,0,0,405.347025240841,3,3
13,2021,-4750000,2,6.1e+07,2,2,0,0,36.5214285714286,0,2
15,2009,0,0,6550000,3,1,1,1,106,1,1
15,2010,0,0,5700000,4,3,3,1,122.864980341296,3,1
15,2011,6880000,4,19260000,4,6,4,0.666666666666667,269.60535950118,3,3
15,2012,6680000,6,20800000,5,7,2,0.285714285714286,231.576388622557,5,1
15,2013,-14430000,4,22900000,6,5,1,0.2,355.987403711064,3,4
15,2014,-12600000,2,35805000,5,4,1,0.25,94.899635120355,3,2
15,2015,-56700000,7,5.8e+07,6,8,1,0.125,235.216330589302,7,4
15,2016,12350000,4,63300000,7,4,0,0,46.3856532356533,3,3
15,2017,37400000,7,5.6e+07,4,7,0,0,275.219652948531,7,2
15,2018,1.8e+07,2,30500000,2,2,0,0,82.1523660979543,2,1
15,2019,7500000,2,9.6e+07,6,2,0,0,180.807836766776,2,4
15,2020,-9e+06,2,43200000,5,2,0,0,91.0248097224413,2,3
15,2021,-17500000,4,52850000,6,4,0,0,358.568192918193,3,2
16,2009,1400000,1,10900000,4,3,3,1,0,0,1
16,2010,-2e+05,1,5250000,2,3,3,1,91.0948773448773,2,0
16,2011,0,0,9725000,3,4,3,0.75,182.70104427736,4,1
16,2012,20450000,5,25650000,4,6,0,0,142.780178577461,2,2
16,2013,21275000,7,52600000,4,8,1,0.125,400.999108111531,7,2
16,2014,1200000,1,65200000,6,2,0,0,233.146939118386,2,5
16,2015,-31600000,7,2e+07,4,8,0,0,54.2992835595777,5,2
16,2016,42550000,5,141100000,9,5,1,0.2,302.188350142738,5,6
16,2017,144025000,7,108340000,8,8,0,0,295.348067962309,7,4
16,2018,14100000,5,88500000,5,6,0,0,334.447651033177,6,3
16,2019,7300000,8,147500000,6,8,0,0,299.687366066615,6,5
16,2020,1900000,2,4.8e+07,2,2,0,0,20.3528083028083,1,1
16,2021,-9250000,5,4.5e+07,2,5,0,0,338.7,4,2
18,2009,5500000,2,10500000,4,3,3,1,228.640512265512,1,2
18,2010,0,0,6300000,3,2,2,1,0,0,0
18,2011,1800000,2,2e+06,3,3,2,0.666666666666667,0,1,0
18,2012,7900000,3,33400000,5,5,2,0.4,534.917861017178,5,3
18,2013,550000,2,7700000,3,2,0,0,6.44939309056956,1,1
18,2014,-45500000,3,11250000,2,3,0,0,104.254996392496,3,1
18,2015,6500000,2,3.7e+07,6,2,0,0,132.70089902918,2,5
18,2016,22800000,2,41250000,5,2,0,0,53.0475337527969,1,3
18,2017,-1.5e+07,6,37250000,5,6,0,0,159.248130524446,4,3
18,2018,1750000,4,32550000,4,4,0,0,43.4588744588745,2,1
18,2019,-5e+05,2,40500000,4,2,0,0,124.62152194211,2,2
18,2020,0,0,10800000,2,0,0,0,0,0,0
18,2021,0,0,11500000,2,0,0,0,38.5388888888889,0,2
19,2010,6700000,1,8250000,5,1,1,1,55.406882006882,1,2
19,2019,-3e+05,1,18650000,8,1,1,1,116,1,1
23,2013,0,0,1650000,4,0,0,0,0,0,1
24,2009,0,0,1250000,2,1,1,1,0,0,1
24,2010,-2850000,2,2450000,3,5,2,0.4,0,0,1
24,2012,950000,2,7250000,7,4,2,0.5,108.771168544442,0,4
24,2013,0,0,6175000,5,0,0,0,90.6169000933707,0,4
24,2014,-5600000,5,5700000,3,8,0,0,121.326598109493,4,2
24,2015,2e+06,2,11820000,7,3,0,0,193.800360587125,2,3
24,2016,-5600000,4,3300000,4,6,0,0,40.6095745327944,3,1
24,2017,3900000,1,23550000,8,1,0,0,271.425615490461,1,6
24,2018,5300000,3,27350000,9,3,0,0,207.367156188325,2,5
24,2019,63900000,5,78340000,10,5,0,0,181.395803112996,2,7
24,2020,-25500000,4,9e+06,4,4,0,0,265.243333333333,3,4
24,2021,-1.8e+07,3,7850000,4,3,0,0,87.9064407814408,2,1
27,2009,2600000,3,75700000,5,5,4,0.8,1019.12232457085,5,4
27,2010,1800000,1,1.7e+07,1,2,2,1,48.4160395160395,2,1
27,2011,4850000,1,51800000,4,1,0,0,148.229618459456,1,3
27,2012,0,0,70300000,5,0,0,0,54.1975870605666,0,3
27,2013,-8600000,3,6.2e+07,2,4,0,0,209.961431267391,4,2
27,2014,-5400000,3,53400000,6,4,1,0.25,142.967948076748,3,4
27,2015,10100000,4,81250000,4,6,1,0.166666666666667,209.30990806579,6,2
27,2016,-8200000,4,7e+07,2,4,0,0,66.3909515605168,2,2
27,2017,13750000,2,103500000,5,2,0,0,163.279219045962,2,4
27,2018,53500000,4,1e+07,1,5,0,0,32.9209031164913,4,0
27,2019,7500000,3,1.26e+08,4,3,0,0,163.847310609927,3,2
27,2020,-3e+06,1,7.7e+07,3,1,0,0,18.684126984127,1,2
27,2021,0,0,57500000,2,0,0,0,0,0,1
29,2009,0,0,23300000,3,2,1,0.5,146.708777333777,1,2
29,2010,-8e+05,2,1700000,2,3,3,1,0,1,0
29,2011,0,0,7200000,2,5,3,0.6,32.9591172716173,3,1
29,2012,14400000,1,21650000,5,3,3,1,0,1,1
29,2013,27600000,1,28300000,4,3,2,0.666666666666667,69.9103174603175,3,1
29,2014,-3100000,1,40160000,2,1,0,0,0,0,1
29,2015,0,0,48900000,7,1,0,0,25.0947642227054,1,2
29,2016,29600000,3,8.6e+07,7,3,0,0,53.3115235641551,2,3
29,2017,-7045000,6,203200000,9,7,0,0,236.963941853241,6,5
29,2018,7100000,3,89650000,3,3,0,0,59.9877206127206,2,2
29,2019,21800000,5,118500000,6,5,0,0,254.34591191193,4,5
29,2020,-5570000,2,74870000,4,2,0,0,45.3232664995823,1,1
29,2021,-2.3e+07,2,2e+06,1,2,0,0,0,0,1
31,2009,0,0,43500000,3,5,5,1,175.947336959566,2,2
31,2010,6950000,2,97730000,8,7,7,1,519.568660360108,3,5
31,2011,-2e+05,2,65325000,6,6,3,0.5,369.259625535283,4,3
31,2012,5800000,1,65600000,6,3,1,0.333333333333333,514.577260849558,2,6
31,2013,10300000,3,55900000,5,4,1,0.25,531.22081955712,2,5
31,2014,51970000,5,149430000,8,7,3,0.428571428571429,290.416821777294,5,6
31,2015,-33300000,4,126500000,7,5,0,0,164.219327954467,4,3
31,2016,28530000,8,79900000,4,8,1,0.125,247.771966379032,4,3
31,2017,143500000,5,173878000,5,5,1,0.2,87.2644543133539,3,3
31,2018,18120000,3,182200000,4,3,0,0,225.260678373914,3,3
31,2019,-4700000,3,10400000,2,3,0,0,12.9154151404151,1,1
31,2020,1900000,2,81550000,4,2,0,0,44.3005050505051,0,2
31,2021,-8500000,3,4e+07,1,3,0,0,74.4084249084249,2,1
33,2009,0,0,8400000,8,1,1,1,196.908111333111,1,2
33,2010,0,3,3.6e+07,8,4,3,0.75,420.761589287905,4,3
33,2011,13700000,3,6800000,3,4,1,0.25,32.927380952381,2,1
33,2012,7e+05,4,4e+06,1,5,1,0.2,66.3041939055097,2,1
33,2013,-5500000,2,25050000,5,4,1,0.25,130.371300410116,1,3
33,2014,3100000,3,4400000,2,3,0,0,57.7265623265623,1,2
33,2015,34150000,5,36100000,6,5,1,0.2,156.819047228142,3,3
33,2016,-17150000,7,42800000,6,7,0,0,185.073671546891,5,3
33,2017,9e+05,2,48500000,6,2,0,0,161.437081655874,1,5
33,2018,9450000,4,62200000,7,6,1,0.166666666666667,234.564697230874,3,5
33,2019,-6100000,3,27500000,3,3,0,0,53.0998949579832,1,2
33,2020,-550000,1,0,0,1,0,0,0,1,0
38,2012,0,0,2550000,8,0,0,0,121.766977466977,0,3
38,2018,-2200000,2,5150000,4,2,1,0.5,0,0,1
38,2019,4900000,3,9550000,2,3,0,0,46.0379901960784,1,1
39,2009,0,0,5e+05,4,2,2,1,0,0,1
39,2010,-180000,1,2700000,3,2,2,1,0,0,1
39,2011,3e+06,1,10700000,10,2,0,0,56.8460317460318,2,2
39,2012,7e+05,1,4180000,4,3,0,0,9.60689865689866,2,0
39,2013,8900000,3,14200000,8,5,0,0,73.3142857142857,1,3
39,2014,5500000,2,7150000,4,2,0,0,35.2715362252127,2,1
39,2015,27650000,6,13250000,7,7,0,0,32.4661068893267,4,1
39,2016,2e+07,5,28710000,9,5,0,0,326.715785733463,4,5
39,2017,0,6,16550000,5,6,0,0,128.447624348476,3,2
39,2018,16250000,7,2.7e+07,5,7,0,0,301.71616381984,5,2
39,2019,11200000,2,28200000,5,2,0,0,220.487076807781,2,4
39,2020,-1.5e+07,1,2e+06,1,1,0,0,0,1,0
39,2021,-4200000,2,6e+06,2,2,0,0,13.0555555555556,1,1
40,2009,3600000,1,28500000,4,3,3,1,279.501839425911,3,4
40,2010,0,0,9500000,3,1,0,0,10.1433621933622,1,2
40,2011,0,0,4e+06,2,3,3,1,39,1,1
40,2012,-12500000,2,2800000,1,4,1,0.25,150.58207854947,4,0
40,2013,1200000,1,3500000,1,3,1,0.333333333333333,27.3146591970121,2,0
40,2014,3125000,2,7700000,5,2,0,0,130.359126984127,1,3
40,2015,15500000,3,1.1e+07,4,4,0,0,34.2647689026946,4,0
40,2016,-6e+05,1,11850000,5,2,1,0.5,81.5286731242614,1,3
40,2017,-13500000,9,32600000,8,9,0,0,247.109954236735,5,4
40,2018,1e+07,3,2e+07,5,3,0,0,35.4152236652237,2,1
40,2019,-52550000,6,1.7e+07,3,6,0,0,206.836793697059,4,2
40,2020,-11500000,4,0,0,4,0,0,11.1833333333333,2,0
40,2021,-3140000,2,8800000,4,2,0,0,198.803110778111,2,2
41,2009,5800000,2,30450000,6,2,2,1,144.751226551227,0,3
41,2010,4e+06,1,15200000,3,2,2,1,76.6433621933622,2,2
41,2011,8950000,2,13400000,6,6,4,0.666666666666667,341.030341463662,5,2
41,2012,7900000,2,2.7e+07,5,2,1,0.5,20.3579365079365,0,2
41,2013,-78550000,3,2e+06,2,3,0,0,47.224388008792,2,1
41,2014,-14400000,5,3.3e+07,10,7,1,0.142857142857143,265.813211673947,4,6
41,2015,-10725000,5,20650000,8,5,0,0,108.352592337143,3,4
41,2016,-10950000,3,43450000,9,3,0,0,55.657583979488,1,4
41,2017,3500000,1,1.9e+07,4,1,0,0,79.9122977899294,1,3
42,2009,0,0,550000,1,2,2,1,0,0,0
42,2010,0,0,1e+06,1,1,1,1,0,1,0
42,2011,0,0,4200000,5,0,0,0,0,0,1
42,2012,-25000,1,9150000,7,3,0,0,0,1,0
42,2013,-1300000,1,10050000,4,3,0,0,58.9691830829989,1,2
42,2014,-750000,3,10800000,3,5,0,0,109,1,1
42,2015,-2e+06,3,17800000,8,3,0,0,52.5860298553393,3,1
42,2017,-1750000,1,18500000,4,1,0,0,0,0,1
42,2018,3200000,4,14400000,4,5,2,0.4,118.363096054273,4,1
44,2009,-350000,1,3160000,3,2,2,1,0,1,0
44,2011,350000,1,1400000,3,3,2,0.666666666666667,53.2670634920635,0,3
44,2013,0,0,1e+06,1,0,0,0,0,0,1
44,2014,10850000,3,14500000,9,3,2,0.666666666666667,156.690433422786,3,6
44,2015,-2055000,3,7300000,3,3,1,0.333333333333333,143.636356698857,3,1
44,2016,2900000,2,6700000,2,4,0,0,0,0,1
44,2017,3700000,2,13500000,3,2,0,0,56.8034621126,2,2
44,2018,1.2e+07,2,14500000,3,2,0,0,4.86666666666667,2,0
44,2019,11645000,2,106700000,7,2,0,0,53.4097806453312,1,4
44,2020,-2100000,4,2.6e+07,3,4,0,0,414.972027417027,2,3
44,2021,-4e+06,3,25600000,6,3,0,0,331.140476190476,2,4
46,2009,74225000,6,97200000,7,9,8,0.888888888888889,364.335075499549,4,5
46,2010,51655000,8,36135000,5,9,7,0.777777777777778,174.75235407867,6,3
46,2011,12850000,3,34400000,7,5,2,0.4,358.91350676757,3,4
46,2012,7551000,6,71300000,10,9,2,0.222222222222222,762.639294103169,7,7
46,2013,-7050000,6,57890000,10,7,2,0.285714285714286,330.374706406649,4,5
46,2014,5250000,4,11150000,4,4,1,0.25,10.9406787656788,4,0
46,2015,36270000,13,89600000,7,15,2,0.133333333333333,622.660588476649,9,5
46,2016,-1100000,4,157850000,11,4,1,0.25,133.882050259682,3,8
46,2017,30240000,13,137100000,6,13,3,0.230769230769231,325.326998012706,8,4
46,2018,3850000,15,80600000,5,15,7,0.466666666666667,273.832042059248,7,2
46,2019,3790000,8,177300000,9,8,2,0.25,144.806400090258,4,6
46,2020,25425000,8,120500000,6,8,4,0.5,214.204189874453,4,5
46,2021,-6450000,5,3.1e+07,3,5,1,0.2,459.422136197136,4,1
60,2009,0,0,3150000,4,2,2,1,210,1,1
60,2010,0,1,1450000,3,2,1,0.5,97,0,2
60,2011,12575000,3,3e+06,3,4,1,0.25,157.527124629756,4,0
60,2012,0,0,1500000,3,1,0,0,0,1,0
60,2013,1775000,3,6230000,5,5,1,0.2,211.122244826037,4,1
60,2014,-15200000,3,14150000,8,4,0,0,323.220906810768,3,2
60,2016,-2550000,3,16780000,8,3,0,0,33.1613173376331,2,3
60,2017,5400000,5,18150000,7,5,1,0.2,38.546615634967,2,3
60,2018,-26650000,5,17800000,6,6,1,0.166666666666667,19.9213720919603,1,2
60,2019,-1450000,5,17500000,5,5,3,0.6,253.906098064302,1,4
60,2020,-250000,7,13700000,2,7,0,0,380.786818181818,4,2
60,2021,-1950000,3,5e+06,1,3,0,0,0,1,0
65,2012,0,0,3300000,6,3,2,0.666666666666667,58.043855572532,1,3
65,2021,0,1,1300000,3,1,1,1,54.9252747252747,1,2
79,2009,0,0,15600000,4,3,3,1,180.987093462093,3,1
79,2010,1875000,2,13100000,7,5,4,0.8,722.653553098948,5,4
79,2011,-11450000,3,10800000,4,4,1,0.25,520.331579368344,3,3
79,2012,9e+05,1,1500000,1,4,2,0.5,85.5406824455738,3,0
79,2013,-675000,4,6700000,4,6,2,0.333333333333333,18.2175324675325,2,1
79,2014,-7750000,2,10550000,4,2,0,0,0,0,1
79,2015,-84600000,9,13420000,7,9,1,0.111111111111111,30.9214099052486,2,2
79,2017,1450000,4,30700000,10,4,1,0.25,234.343541281643,3,5
79,2018,10850000,4,48760000,7,4,2,0.5,175.98841991342,2,3
79,2020,5700000,2,14200000,4,2,0,0,75.3038455988456,1,2
79,2021,-3450000,3,15250000,5,3,0,0,259.678918303918,3,2
80,2009,225000,1,1600000,3,1,1,1,0,0,0
80,2021,-2150000,1,0,0,1,0,0,0,0,0
82,2009,0,0,27300000,5,3,3,1,501.376449167161,3,2
82,2010,44025000,6,54350000,10,10,8,0.8,230.93973416934,3,4
82,2011,450000,1,48100000,13,3,2,0.666666666666667,374.278968253968,2,3
82,2012,6150000,2,27100000,7,3,1,0.333333333333333,268.109171384171,3,4
82,2013,-4600000,8,50600000,6,10,1,0.1,568.399280161703,6,4
82,2014,-2300000,5,38250000,5,6,0,0,272.698009475904,3,4
82,2015,-350000,6,68100000,7,6,0,0,162.06613205168,4,3
82,2016,28350000,6,76550000,10,7,0,0,806.928447212925,6,8
82,2017,23800000,4,63250000,10,5,0,0,184.240533709444,4,4
82,2018,4e+05,2,4e+07,6,2,0,0,109.158815041168,1,4
82,2019,-58500000,5,37800000,5,5,0,0,116,2,0
82,2020,-8700000,2,2e+07,3,2,0,0,112,1,1
82,2021,-4e+05,2,52500000,6,2,0,0,47.625,0,3
86,2009,25700000,1,11300000,4,2,2,1,357.868422590481,2,3
86,2010,14200000,1,16240000,5,4,3,0.75,35.9904761904762,2,1
86,2011,4450000,4,7700000,6,8,4,0.5,69.3800943939102,2,2
86,2012,5500000,1,13780000,6,4,1,0.25,325.258104729172,3,2
86,2013,575000,5,9750000,4,5,0,0,345.137626825359,3,4
86,2014,225000,4,6200000,4,4,0,0,0,0,1
86,2015,10900000,5,12380000,6,5,0,0,90.2139054529922,1,3
86,2016,5175000,7,23700000,7,8,0,0,395.73501154762,3,5
86,2017,-63025000,4,17800000,5,4,0,0,39.7218765142903,1,2
86,2018,7700000,7,25800000,8,7,0,0,94.342427017427,3,3
86,2019,0,0,1e+07,2,0,0,0,0,0,1
86,2020,-5300000,1,1.1e+07,2,1,0,0,59.0845238095238,1,2
89,2019,-10550000,2,9150000,5,2,0,0,8.56294718353542,1,2
89,2020,1420000,3,1500000,1,3,2,0.666666666666667,0,1,0
89,2021,-2600000,5,13900000,8,5,1,0.2,118.440476190476,2,2
105,2015,0,0,1e+06,2,0,0,0,0,0,1
105,2016,8e+05,3,3700000,4,4,2,0.5,24.9013736263736,3,1
127,2014,0,0,1550000,5,0,0,0,11,0,2
127,2019,-7e+05,4,750000,3,4,1,0.25,10.4869047619048,1,1
130,2009,9589000,4,26221000,8,10,8,0.8,263.577225368944,5,5
130,2010,14400000,4,2.6e+07,9,7,4,0.571428571428571,198.942907458039,3,6
130,2011,20350000,7,9410000,8,11,4,0.363636363636364,463.058136372571,7,5
130,2012,12075000,4,28200000,13,6,1,0.166666666666667,274.908025343511,4,5
130,2013,24910000,13,13592000,20,14,2,0.142857142857143,141.325396825397,6,3
130,2014,4300000,9,17240000,11,13,0,0,190.558409777357,7,4
130,2018,-1220000,1,17401000,9,2,2,1,7.67478991596639,0,2
