"club_id","season","Y_margin_sum","n_sales_Y","spend_sum","n_buys","n_sales_tot","n_costzero","costzero_share","betweenness","out_degree","in_degree"
1158,2013,-1300000,2,3e+06,2,3,0,0,68.3174603174603,2,1
1158,2014,6800000,3,8450000,4,4,0,0,80.7420634920635,1,1
1158,2015,9800000,2,9930000,5,2,0,0,127.192784992785,2,2
1158,2016,-10575000,3,8600000,6,3,0,0,180.775432608327,2,5
1158,2020,-13500000,1,26500000,6,1,1,1,0,1,1
1158,2021,0,1,6e+06,2,1,0,0,0,1,0
1159,2009,0,0,5700000,4,2,2,1,0,0,1
1159,2010,7425000,2,0,0,2,2,1,0,1,0
1159,2011,5e+05,1,5200000,4,5,5,1,0,2,0
1159,2012,3675000,2,4700000,4,2,0,0,114.614561766736,2,2
1159,2016,-10100000,3,2e+06,2,3,3,1,31.9939976689977,3,0
1160,2018,0,0,3150000,2,0,0,0,0,0,1
1160,2019,-7e+06,5,9850000,7,5,4,0.8,21.4521019013666,3,0
1160,2020,3e+05,2,11250000,7,2,0,0,38.6047619047619,1,2
1162,2010,0,0,4200000,2,0,0,0,0,0,0
1162,2011,5650000,2,3e+05,1,3,3,1,0,0,0
1162,2014,0,0,8e+05,2,0,0,0,0,0,1
1162,2015,-81350000,3,6050000,6,3,2,0.666666666666667,34.3364089069971,3,2
1162,2016,-3800000,2,4250000,3,2,0,0,13.7540726817043,0,2
1162,2017,3e+06,1,6950000,6,1,0,0,17.0954827339479,1,2
1162,2018,1e+06,3,9950000,6,3,0,0,295.02587355455,1,5
1164,2009,8600000,2,2633000,3,2,2,1,143.715909090909,2,1
1181,2010,0,0,5425000,5,1,1,1,0,0,1
1210,2009,7300000,2,1470000,5,2,2,1,24.5272317007611,1,1
1210,2013,3e+05,3,2070000,3,3,3,1,0,0,1
1237,2017,3e+05,1,66500000,11,1,1,1,36.9270572255402,0,3
1237,2018,-13600000,6,87220000,14,6,5,0.833333333333333,196.577563286387,0,5
1237,2019,-4100000,3,74940000,6,3,1,0.333333333333333,0,1,0
1237,2020,4400000,4,28500000,6,4,2,0.5,209.095454545455,3,1
1237,2021,13500000,4,55700000,5,4,0,0,211.27619047619,2,2
1244,2016,-3800000,1,4900000,4,1,1,1,10.6610028860029,1,1
1244,2017,-170000,1,6100000,3,1,0,0,0,0,1
1244,2018,16600000,2,15800000,6,2,0,0,59.4234126984127,2,0
1244,2019,-16450000,6,16400000,6,6,1,0.166666666666667,43.8881453963353,3,2
1268,2009,0,0,2e+05,1,0,0,0,0,0,0
1268,2010,0,0,0,0,1,0,0,0,0,0
1268,2011,350000,1,175000,1,2,2,1,12,2,0
1268,2012,-4750000,2,468000,2,3,1,0.333333333333333,157.058926161558,2,1
1268,2013,0,0,1e+05,1,0,0,0,0,0,0
1268,2014,-50000,2,0,0,2,0,0,0,1,0
1268,2015,1050000,2,0,0,2,0,0,0,1,0
1268,2016,650000,1,2e+05,1,1,0,0,7.42665477797057,1,1
1268,2017,-57000,1,0,0,1,0,0,0,0,0
1268,2018,1800000,1,0,0,1,0,0,0,1,0
1268,2019,3e+05,2,0,0,2,0,0,0,0,0
1268,2020,-1e+05,1,0,0,1,0,0,0,0,0
1269,2012,0,0,75000,1,0,0,0,0,0,0
1269,2013,-1e+05,1,635000,3,1,0,0,27.0519591519592,1,1
1269,2014,-2550000,2,5e+05,1,3,1,0.333333333333333,64.7036525754947,3,1
1269,2015,2350000,4,0,0,4,1,0.25,20.940873015873,2,0
1269,2016,0,0,6e+05,2,0,0,0,115,0,2
1269,2018,-250000,2,2175000,5,2,0,0,272.035411810412,2,3
1269,2019,2e+05,3,1350000,3,3,0,0,112.447535226212,2,1
1269,2020,-1500000,2,0,0,2,0,0,0,1,0
1283,2018,0,0,50000,1,0,0,0,0,0,0
1283,2019,-1979000,3,5e+05,1,3,1,0.333333333333333,0,1,0
1283,2020,-25000,1,350000,1,1,0,0,0,0,0
1290,2009,0,0,3600000,5,0,0,0,0,0,2
1301,2009,175000,1,0,0,1,1,1,0,0,0
1301,2010,0,0,0,0,1,1,1,0,0,0
1301,2011,3625000,2,0,0,2,2,1,0,2,0
1301,2012,0,0,0,0,2,0,0,0,0,0
1301,2013,1800000,2,150000,1,2,0,0,21.7095238095238,1,1
1301,2014,3425000,2,475000,2,2,0,0,0,1,0
1301,2015,-24300000,4,0,0,4,0,0,0,1,0
1301,2017,-5454000,3,50000,1,3,0,0,0,1,0
1301,2019,0,0,250000,1,0,0,0,0,0,0
1301,2020,6e+05,1,0,0,1,0,0,0,0,0
1304,2009,-1e+05,1,0,0,2,2,1,31.9833333333333,2,0
1304,2010,-750000,1,0,0,1,1,1,0,1,0
1304,2011,1350000,1,3e+05,1,1,0,0,0,1,0
1304,2012,-2e+05,1,320000,2,2,1,0.5,72.1969973009447,1,1
1304,2013,2850000,1,3e+05,1,1,0,0,0,1,0
1304,2015,-1850000,2,3e+05,2,2,0,0,85.0378698771652,2,1
1304,2016,-2.6e+07,3,5e+05,1,3,0,0,0,1,0
1304,2017,-31830000,4,7e+05,2,4,0,0,36.0775799421541,3,0
1304,2018,0,1,4e+05,2,1,0,0,0,0,0
1304,2019,-1250000,4,0,0,4,0,0,12.1269841269841,2,0
1304,2020,1200000,2,1060000,3,2,0,0,0,0,1
1304,2021,0,0,250000,2,0,0,0,0,0,0
1387,2009,0,0,17100000,9,5,5,1,95.6207683584619,4,5
1387,2011,1825000,2,11780000,8,2,1,0.5,229.545291593511,1,4
1387,2012,12150000,3,10920000,7,8,4,0.5,236.188181099946,6,4
1390,2009,0,0,12300000,5,1,1,1,9.2,0,2
1390,2010,3482000,4,6300000,3,6,2,0.333333333333333,49.020646020646,2,1
1390,2011,5e+06,1,5510000,4,4,4,1,92.076020058373,4,2
1390,2012,2475000,2,11300000,6,2,1,0.5,15.2549189372719,1,3
1390,2013,3351000,3,1500000,2,3,0,0,0,1,0
1390,2014,10975000,3,17400000,9,4,0,0,78.9381494812377,3,5
1390,2016,3200000,2,9240000,4,3,1,0.333333333333333,15.5838087033739,2,1
1390,2017,11475000,6,31090000,10,8,1,0.125,69.1264067462961,4,4
1390,2018,1810000,6,21895000,7,6,1,0.166666666666667,62.7038912068324,3,2
1390,2019,710000,4,3.6e+07,6,4,3,0.75,2.14444444444444,0,2
1390,2020,-30800000,4,31300000,4,4,0,0,35.9988059163059,3,3
1390,2021,-2200000,2,1.4e+07,3,2,0,0,65.4285714285714,0,2
1416,2017,2500000,1,6630000,4,1,1,1,5.77777777777778,0,2
1416,2018,-35850000,3,6990000,3,3,3,1,53.4172161172161,3,0
1416,2019,935000,2,17650000,8,2,1,0.5,68.1334033613445,1,3
1420,2015,1250000,2,0,0,4,3,0.75,0,0,0
1420,2016,-5750000,2,5200000,6,2,1,0.5,11.7373737373737,1,1
1420,2017,-21900000,3,12400000,5,3,0,0,0,1,2
1420,2018,3500000,2,4450000,5,2,0,0,64.0435647685648,2,2
1420,2019,9e+06,2,10400000,5,2,0,0,33.0568696307572,2,1
1420,2020,-5800000,2,11250000,4,2,0,0,201.40847041847,2,2
1420,2021,-6900000,1,0,0,1,0,0,0,1,0
1421,2012,0,0,3350000,4,0,0,0,0,0,1
1421,2013,0,0,3130000,4,0,0,0,24.4383458646616,0,2
1421,2014,-7500000,1,0,0,1,0,0,0,1,0
1421,2015,1200000,1,2400000,2,1,0,0,0,1,0
1421,2018,5e+06,2,15500000,5,2,0,0,122.778571428571,1,2
1421,2019,-14400000,4,17700000,5,4,2,0.5,84.6300059497626,3,0
1421,2020,-8e+06,2,11200000,4,2,1,0.5,115.585697957014,2,2
1421,2021,-2e+06,1,6e+06,2,1,0,0,140.705555555556,1,2
1423,2009,0,0,5450000,5,1,1,1,0,0,0
1423,2010,0,0,1800000,2,3,2,0.666666666666667,99.8068681318682,3,1
1423,2011,-1300000,1,4100000,4,2,1,0.5,0,1,0
1423,2012,8e+05,1,3600000,4,2,0,0,115,1,1
1423,2013,4200000,2,1200000,2,3,1,0.333333333333333,33.7396825396825,2,0
1426,2009,5500000,1,1e+05,1,1,1,1,0,0,0
1426,2011,0,1,2e+05,1,1,0,0,0,0,0
1426,2012,-4e+05,1,4e+05,1,1,0,0,46.7464646464646,1,1
1426,2018,-250000,2,0,0,2,2,1,0,1,0
1426,2019,0,1,5e+05,1,1,0,0,0,0,0
1426,2020,1e+05,1,2e+05,1,1,0,0,0,0,0
1429,2010,-3e+05,1,4835000,5,4,3,0.75,26.2051587301587,1,1
1429,2011,3700000,1,9470000,5,2,1,0.5,13.0428870965636,2,2
1429,2014,7800000,5,9850000,11,7,6,0.857142857142857,1.03968253968254,1,4
1435,2014,-40000,1,0,0,1,1,1,0,1,0
1435,2016,-25000,1,0,0,1,0,0,0,1,0
1435,2021,2e+05,2,0,0,2,2,1,32.352380952381,2,0
1436,2011,-25000,1,0,0,3,2,0.666666666666667,30.2466422466422,2,0
1436,2012,2e+05,2,0,0,2,1,0.5,0,1,0
1465,2013,6e+05,4,380000,2,4,0,0,13.4075396825397,2,0
1465,2014,-14545000,3,0,0,5,0,0,15.3407997996156,2,0
1465,2015,-950000,2,4e+05,1,2,0,0,0,0,0
1465,2016,-39300000,3,280000,2,3,0,0,228,1,1
1465,2017,4950000,4,975000,6,4,0,0,15.6332463288346,2,0
1465,2021,5e+05,1,0,0,1,1,1,0,0,0
1531,2013,0,0,2230000,3,0,0,0,0,0,0
1531,2014,5700000,1,0,0,1,0,0,0,1,0
1531,2020,-3400000,3,5600000,3,3,2,0.666666666666667,0,1,0
1531,2021,0,0,7200000,3,0,0,0,0,0,1
1533,2014,2e+05,1,162000,2,1,1,1,0,0,0
1533,2015,0,0,3500000,3,0,0,0,0,0,1
1533,2016,4400000,1,8600000,6,1,0,0,181.848269291768,1,5
1533,2017,7e+06,1,9850000,5,1,0,0,42.7970776729291,1,3
1533,2018,-250000,3,8e+06,3,3,1,0.333333333333333,143.349417249417,3,2
1533,2019,-2.8e+07,4,17300000,6,4,0,0,81.5944154027274,4,2
1533,2020,0,0,2e+06,1,0,0,0,0,0,0
1627,2009,0,0,21500000,9,2,2,1,9.24243764491443,1,2
1627,2010,2250000,1,4200000,5,4,4,1,47.8885031635032,3,0
1627,2011,10250000,2,4140000,4,4,4,1,45.909029141653,2,3
1627,2012,0,0,9030000,6,1,0,0,0,0,1
1627,2013,-2120000,6,7370000,3,8,3,0.375,153.555910609858,2,1
2288,2011,135000,1,12350000,8,2,2,1,35.9626538494186,0,3
2288,2012,23300000,2,20370000,5,3,1,0.333333333333333,254.444646238956,3,3
2288,2013,0,0,25412000,5,0,0,0,215.963095238095,0,4
2288,2014,32450000,3,41530000,8,5,0,0,119.087037173353,2,3
2288,2015,3655000,2,21810000,6,2,1,0.5,87.9790611491379,1,4
2288,2016,30800000,3,58100000,9,4,1,0.25,313.965743223065,4,5
2288,2017,68400000,6,64885000,5,6,0,0,124.656647113207,3,3
2420,2009,0,0,550000,2,2,2,1,13.2678571428571,2,0
2420,2010,8e+06,1,1050000,3,5,3,0.6,17.7903762903763,2,0
2420,2011,-120000,1,1200000,2,2,1,0.5,0,0,0
2420,2012,225000,1,0,0,1,0,0,0,0,0
2420,2013,-28350000,4,5e+05,1,4,0,0,0,0,0
2420,2014,1500000,5,0,0,5,0,0,17.4480158730159,2,0
2420,2015,1e+06,2,2e+06,2,2,0,0,0,2,1
2420,2016,-850000,4,1e+06,2,4,0,0,39.1446886446886,3,0
2420,2017,4900000,3,7900000,5,3,0,0,55.149519777608,2,1
2420,2018,-26100000,5,3180000,4,5,0,0,592.923469658996,3,4
2420,2019,-21100000,2,8e+05,2,2,0,0,0,1,0
2420,2020,-3400000,4,2950000,4,4,0,0,413.961897546898,1,3
2420,2021,0,0,2700000,2,0,0,0,0,0,1
2423,2018,-1e+05,1,150000,1,1,1,1,0,1,0
2423,2019,1200000,1,0,0,1,0,0,0,0,0
2423,2020,-1500000,2,0,0,2,0,0,0,1,0
2423,2021,-3e+05,3,720000,2,3,0,0,0,1,0
2424,2011,-3400000,2,0,0,2,2,1,0,1,0
2424,2013,-50000,1,0,0,1,0,0,0,0,0
2424,2019,-1750000,1,80000,1,1,1,1,0,1,0
2424,2021,-5e+05,1,0,0,1,0,0,0,0,0
2425,2009,5e+05,1,0,0,1,1,1,0,1,0
2425,2010,0,1,0,0,2,2,1,45.7533253296411,2,0
2425,2011,0,0,0,0,1,0,0,0,0,0
2425,2012,5e+05,1,3100000,3,1,0,0,0,0,1
2425,2013,2e+05,1,70000,1,1,0,0,0,0,0
2425,2014,0,0,2e+05,1,0,0,0,0,0,0
2425,2015,-108850000,6,8e+05,1,6,0,0,46.8230432530433,4,0
2425,2016,5e+05,2,0,0,2,0,0,26.6178916843391,2,0
2425,2017,2080000,4,8e+05,1,4,0,0,26.9990079365079,2,0
2425,2018,4900000,2,5e+05,1,2,0,0,37.3884920634921,2,0
2425,2019,3e+06,1,2e+06,2,1,0,0,6.66024531024531,1,1
2425,2020,-13320000,3,0,0,3,0,0,29.2062770562771,2,0
2448,2009,0,0,1400000,3,1,1,1,45.6167138417139,1,2
2448,2010,0,0,8e+05,1,0,0,0,0,0,0
2448,2011,3e+06,1,1500000,2,1,0,0,24.176059466849,1,1
2448,2016,0,0,5e+05,2,0,0,0,0,0,0
2457,2019,-4e+06,1,0,0,1,0,0,0,1,0
2457,2021,-1500000,2,50000,1,2,0,0,0,1,0
2503,2015,130000,2,0,0,2,0,0,0,0,0
2503,2016,1070000,2,0,0,2,1,0.5,4.27051282051282,2,0
2503,2017,2e+05,1,0,0,1,0,0,0,0,0
2503,2018,-1650000,3,4e+05,1,3,0,0,0,1,0
2503,2019,2850000,2,0,0,2,0,0,0,0,0
2503,2020,-5500000,1,4e+06,3,1,0,0,0,1,0
2503,2021,0,1,7880000,4,1,0,0,0,0,1
2639,2009,0,0,350000,2,0,0,0,0,0,0
2639,2010,1750000,1,0,0,2,2,1,0,0,0
2639,2011,-4100000,2,0,0,2,0,0,0,1,0
2687,2020,0,0,9400000,5,0,0,0,0,0,1
2687,2021,0,0,6600000,4,0,0,0,0,0,0
2722,2017,150000,1,6085000,10,1,1,1,30.2058122433123,0,4
2722,2018,250000,2,18900000,7,2,1,0.5,29.2426220837986,0,3
2722,2019,-4800000,5,25750000,6,5,1,0.2,130.694575114428,3,3
2921,2012,-43400000,2,16380000,11,4,4,1,39.1273892773893,1,3
2921,2016,8270000,4,13650000,10,4,2,0.5,88.8311166559618,3,7
2969,2011,0,0,5850000,7,0,0,0,0,0,2
2969,2016,-1750000,1,3150000,4,1,1,1,41.4246031746032,1,1
2969,2017,4900000,3,5500000,4,3,3,1,51.1441680383759,2,2
2969,2018,2500000,1,9200000,4,1,0,0,10.446918767507,1,1
2969,2019,2500000,6,1e+07,7,6,0,0,221.233626187642,3,2
2969,2020,-1500000,4,15800000,6,4,1,0.25,21.3440476190476,2,0
2990,2009,0,0,0,0,1,1,1,0,0,0
2990,2010,0,0,0,0,1,0,0,0,1,0
2990,2011,1150000,2,0,0,3,2,0.666666666666667,0,1,0
2990,2013,850000,2,150000,1,3,1,0.333333333333333,0,1,0
2995,2009,0,0,0,0,1,1,1,0,0,0
2995,2010,0,0,65000,1,0,0,0,0,0,0
2995,2011,550000,1,2e+05,1,1,0,0,0,1,0
2995,2012,1800000,1,0,0,1,0,0,0,1,0
2995,2013,-50000,3,125000,1,3,0,0,31.4955266955267,3,0
2995,2015,-18750000,4,0,0,4,0,0,35.0928515928516,3,0
2995,2016,-3.8e+07,1,0,0,1,0,0,0,1,0
2995,2017,150000,1,0,0,1,0,0,0,0,0
2995,2019,3e+05,1,50000,1,1,0,0,0,0,0
2995,2020,-1e+06,1,2600000,2,1,0,0,0,0,0
3008,2009,0,0,14150000,5,2,2,1,55.2652753679069,2,3
3008,2013,480000,1,30600000,7,1,1,1,174.114752276709,0,5
3008,2014,13700000,1,48217000,10,2,0,0,241.033151794885,2,3
3008,2016,23700000,3,37700000,7,3,0,0,190.691103210515,2,5
3302,2009,3800000,1,5200000,2,2,2,1,0,2,0
3302,2010,0,0,3200000,3,1,1,1,0,1,0
3302,2013,6e+05,1,0,0,1,1,1,0,1,0
3302,2014,1e+06,1,0,0,1,1,1,0,1,0
3325,2016,1220000,3,50000,1,3,1,0.333333333333333,0,1,0
3325,2017,0,0,1250000,3,0,0,0,0,0,0
3325,2018,-1.1e+07,3,1050000,2,3,0,0,118,1,1
3329,2019,0,0,1300000,1,0,0,0,0,0,0
3329,2020,-21300000,2,6e+06,4,2,0,0,148.097258297258,2,1
3329,2021,5e+05,2,2700000,2,2,1,0.5,170.996464646465,1,1
3336,2018,-7e+05,2,0,0,2,1,0.5,0,1,0
3336,2019,-2500000,1,0,0,1,0,0,0,0,0
3345,2009,2e+05,1,50000,1,2,2,1,65.8560966810967,2,0
3349,2011,0,0,0,0,1,1,1,0,1,0
3349,2017,5e+05,1,0,0,1,0,0,0,1,0
3349,2018,4e+06,1,2e+05,1,1,1,1,0,0,0
3368,2011,3500000,1,1400000,3,2,0,0,13.0766233766234,0,2
3368,2012,7590000,3,650000,3,3,0,0,64.5480158730159,2,1
3368,2013,420000,2,3e+05,1,2,1,0.5,42.4047619047619,2,0
3368,2014,-2e+06,1,8e+05,2,1,0,0,0,1,1
3368,2015,0,0,6250000,4,0,0,0,0,0,0
3368,2017,8450000,4,9e+06,7,4,1,0.25,78.3891801009448,1,3
3368,2018,23150000,2,24700000,7,2,1,0.5,56.0046318877201,1,2
3368,2019,7e+05,6,12600000,3,6,2,0.333333333333333,47.2158556454912,4,2
3368,2020,-4e+06,1,4e+06,2,1,0,0,112,1,1
3368,2021,0,0,1250000,2,0,0,0,85.7454545454545,0,2
3522,2020,-4310000,3,3700000,2,3,3,1,156.8,2,1
3522,2021,-975000,3,23500000,13,3,0,0,0,2,1
3709,2009,0,0,12250000,5,2,2,1,162.268928783635,2,4
3709,2010,1.8e+07,2,3900000,2,4,3,0.75,153.880555555556,3,0
3709,2011,-50000,2,3e+06,1,5,3,0.6,78.4133499970961,4,0
3709,2012,0,0,5500000,3,2,1,0.5,172.00260995716,2,3
3709,2013,12400000,3,1e+07,3,4,0,0,137.470068308884,1,2
3709,2014,4850000,1,0,0,2,0,0,0,1,0
3709,2015,5e+05,1,0,0,2,0,0,0,1,0
3709,2017,7e+05,1,12400000,9,1,0,0,7.02572233322233,0,2
3709,2018,-33800000,2,27250000,7,3,0,0,135.89368172677,2,3
3709,2019,7500000,2,21500000,6,2,0,0,2.44444444444444,2,1
3709,2020,4450000,5,20800000,2,5,0,0,324.319004329004,3,2
3709,2021,-3e+06,2,14500000,4,2,0,0,411.911904761905,2,3
3911,2010,0,0,3800000,7,0,0,0,0,0,1
3911,2011,7200000,1,2500000,4,1,0,0,5.21634199134199,1,1
3911,2012,1250000,2,2450000,2,2,0,0,23.6101449275362,1,1
3911,2019,0,1,7500000,4,1,1,1,3.11111111111111,0,2
3911,2020,-3e+06,1,16100000,6,1,0,0,100.628423331055,1,3
3911,2021,2e+06,2,9500000,4,2,0,0,335.897258297258,2,2
4083,2016,-14600000,4,5700000,8,5,2,0.4,26.8971526981118,3,1
4083,2017,0,0,2200000,3,0,0,0,0,0,1
4083,2020,0,0,4890000,4,0,0,0,0,0,1
4102,2015,-475000,2,0,0,2,1,0.5,0,0,0
4171,2017,-2600000,2,18880000,10,2,1,0.5,20.3735140676317,0,3
4171,2020,2e+05,1,9e+06,5,1,0,0,69.0540515040515,0,4
4750,2009,0,0,0,0,1,0,0,0,1,0
4750,2010,50000,1,250000,2,1,0,0,0,1,0
4750,2011,0,0,1e+05,1,0,0,0,0,0,0
4750,2012,650000,3,0,0,3,0,0,18.0492063492064,2,0
4795,2015,0,0,6200000,5,0,0,0,0,0,1
4795,2016,-3500000,3,7950000,4,4,2,0.5,103.093508976404,3,3
4814,2009,0,0,0,0,1,1,1,0,0,0
4814,2010,1300000,1,0,0,1,1,1,0,1,0
5358,2018,0,0,8800000,5,0,0,0,0,0,0
5358,2020,0,0,3250000,4,0,0,0,112,0,2
6195,2009,0,0,55150000,7,1,1,1,136.246749913313,1,6
6195,2010,4250000,2,14800000,5,3,3,1,152.873396048396,3,4
6195,2011,6640000,5,71200000,9,7,4,0.571428571428571,152.396203697403,4,5
6195,2012,0,0,26800000,7,2,2,1,49.2629120879121,2,3
6195,2013,62450000,3,107450000,13,5,0,0,411.470883697075,4,5
6195,2014,14650000,3,33550000,5,5,1,0.2,169.222152134644,4,3
6195,2015,12185000,5,40950000,9,5,1,0.2,144.923466528598,2,5
6195,2016,100505000,8,92590000,7,8,1,0.125,251.416530340742,5,6
6195,2017,7300000,4,64250000,5,5,0,0,202.546214780154,3,4
6195,2018,15100000,4,70500000,4,4,1,0.25,113.873590951532,3,3
6195,2019,9950000,6,192015000,15,6,2,0.333333333333333,396.802151635343,3,9
6195,2020,60240000,11,72750000,2,11,1,0.0909090909090909,228.754836041152,7,2
6195,2021,-1.1e+07,1,1.9e+07,1,1,0,0,21.6797619047619,1,1
6574,2013,-30500000,1,45250000,11,2,1,0.5,144.653469814312,1,6
6574,2014,-2650000,4,16801000,6,4,0,0,49.2493453768454,4,4
6574,2015,15200000,3,30600000,7,5,1,0.2,20.5645104895105,4,2
6574,2016,18200000,2,27510000,8,3,0,0,180.543396223659,3,5
6574,2017,-33650000,4,3.1e+07,7,4,0,0,38.1047290716402,2,2
6574,2018,24100000,6,52400000,10,6,1,0.166666666666667,134.035974483033,4,5
6574,2019,-26762000,9,59350000,9,9,2,0.222222222222222,139.838261658342,4,5
6574,2020,23900000,6,28500000,7,6,0,0,56.416267431399,4,3
6574,2021,3175000,5,30250000,6,5,0,0,80.964393939394,1,4
6692,2011,1250000,2,4700000,5,3,3,1,6.36193988759778,0,2
6912,2021,81000,1,0,0,1,1,1,0,0,0
7042,2009,0,0,1885000,3,1,1,1,15.525043377675,1,1
7179,2017,0,0,1e+05,1,0,0,0,0,0,0
7179,2018,-2700000,2,0,0,2,0,0,0,1,0
7179,2019,-450000,2,0,0,2,0,0,0,1,0
7179,2020,0,0,185000,1,0,0,0,0,0,0
7378,2017,1600000,1,0,0,1,1,1,0,1,0
7378,2018,38200000,6,3020000,2,6,3,0.5,0,1,1
7378,2019,0,0,2200000,1,0,0,0,0,0,0
7378,2020,1e+06,1,0,0,1,1,1,0,1,0
7378,2021,-197000,2,0,0,2,0,0,0,1,0
7971,2010,0,0,5800000,3,1,0,0,111.213924963925,0,3
8024,2015,250000,1,0,0,2,0,0,0,1,0
8024,2016,-2100000,1,0,0,1,0,0,0,1,0
8970,2015,175000,1,4e+05,1,1,0,0,0,0,0
8970,2018,225000,2,8760000,9,2,2,1,97.9208567576214,0,6
11300,2010,0,0,0,0,2,0,0,0,0,0
12321,2017,0,0,8750000,3,0,0,0,0,0,0
12321,2018,-7700000,3,10200000,3,3,1,0.333333333333333,118,1,1
14171,2011,0,0,1850000,3,0,0,0,0,0,1
14171,2012,0,0,1600000,2,0,0,0,0,0,1
14171,2013,6950000,5,2600000,3,5,1,0.2,39.5277777777778,2,1
14171,2014,2750000,1,2250000,2,1,1,1,0,1,0
16795,2011,0,0,11290000,7,0,0,0,0,0,0
16795,2012,3850000,3,12170000,7,3,0,0,231.574505974985,3,2
16795,2013,-11500000,3,5980000,3,3,1,0.333333333333333,248.389754689755,2,1
16795,2014,-20500000,3,7083000,4,4,0,0,147.890455986509,3,1
16795,2015,2620000,4,3250000,3,4,1,0.25,117.809437376636,3,1
16795,2016,9900000,3,11580000,5,3,0,0,192.206227106227,2,2
16795,2019,1e+05,1,10750000,5,1,1,1,27.5035531911549,0,4
16795,2020,0,0,20500000,5,0,0,0,6.47164502164502,0,2
16795,2021,-5e+05,2,4500000,1,2,0,0,112.816666666667,2,1
23826,2016,0,0,94150000,7,0,0,0,0,0,0
23826,2017,14400000,2,6.3e+07,5,3,0,0,44.1638735937266,2,2
23826,2018,22075000,8,64630000,5,8,2,0.25,34.8890256802022,2,1
23826,2019,-11950000,4,73350000,6,4,2,0.5,76.5653050160214,4,2
23826,2020,-2e+06,1,5.4e+07,5,1,0,0,112,1,1
23826,2021,-2.8e+07,5,107620000,7,5,1,0.2,507.800463425464,4,4
